uid,orig_spl,resp_spl,orig_spt,resp_spt,label
CHe80D2iSr7747OnEf,"40,1000,26","40,625","0.0,0.12078,0.068243","0.0,0.21252",5-kali
CH0yB4shDLiZw1xzi,"40,610,26","40,272","0.0,0.001579,0.034792","0.0,0.05261",5-kali
CHgLFa1bHk8d1TT9Ib,"76,4713,4725,4725","40,488,488,488,26","0.0,0.008852,6.264764,11.423323","0.0,0.019619,0.164815,0.036087,64.989228",5-kali
CEIYX34AMveUP02dl8,"40,26","40,26","0.0,5.329283","0.0,0.012138",5-kali
CYGK3A2ZI14fLWt3c5,"40,26","40,26","0.0,5.361655","0.0,0.012079",5-kali
CXNkRtBrwvJV5w4bb,"40,26",40,"0.0,5.031607",0.0,5-kali
C6QqCMxZwpmP1GMPl,"40,26","40,26","0.0,4.004999","0.0,0.017018",5-kali
C5lxA1mBDHkKzP6kf,"40,26","40,26","0.0,4.005005","0.0,0.016867",5-kali
CSfwPO2EqzPJbObfFl,"40,26","40,26","0.0,5.032392","0.0,0.032397",5-kali
Cg7Kpt3ugZOICWWGk3,"40,26","40,26","0.0,5.739323","0.0,0.014622",5-kali
Cu5UVC1Qx6oGdsyYWb,"40,26","40,26","0.0,5.090107","0.0,0.016875",5-kali
CkWZIf1o3JFovo0mi8,"40,26","40,26","0.0,5.582984","0.0,0.032991",5-kali
CaGloo2DbxztNCnaY4,"40,26","40,26","0.0,5.590423","0.0,0.032514",5-kali
CiDUf93yiHaMmcdRrc,"40,26","40,26","0.0,5.852838","0.0,0.023143",5-kali
CYm07h4yQjdSHNV2n4,"40,423","40,427,26","0.0,0.116435","0.0,0.198807,10.128658",5-kali
Cn9qZUyNnHFr2Cuo,"64,1088,48","64,976","0.0,0.00312,9.88793","0.0,0.037682",5-kali
CPMWTg3eWn20JaS644,"40,675,682","40,411,411,26","0.0,0.002923,12.546493","0.0,0.140032,0.132557,19.99099",5-kali
CZwGkg4PGbI6sd8nUa,"40,884,867,934,849,659,885,732","40,415,415,415,415,415,415,415,26","0.0,0.047925,0.019733,0.838193,1.855233,0.020654,12.819426,0.025484","0.0,0.108189,0.105276,0.10676,0.100563,0.099679,0.107943,0.112657,19.986019",5-kali
CPg6Ix3o33Yjy917Rh,"40,1768,1786,1782,1764,1749,1726,1737","40,1671,2424,1663,8216,1617,1671,1628","0.0,0.069325,0.470151,0.075582,0.995474,0.182728,0.423146,11.757781","0.0,0.127844,0.186142,0.17447,0.169895,0.111548,0.14158,0.232713",5-kali
CQXaCjcjo5kMbYl76,"40,1765,1756","40,1628,1663,26","0.0,0.033762,14.918153","0.0,0.131597,0.168016,19.995028",5-kali
C4QC1DTrDIBoilca9,"40,676",40,"0.0,0.006193",0.0,5-kali
C40Enk3gE03o3IWA3g,"40,549,26","40,539,59","0.0,0.025717,0.020626","0.0,0.000016,0.0",5-kali
Cgc63fdCegrxQgKZf,"40,26","40,26","0.0,5.268888","0.0,0.03623",5-kali
Cm2tDC1ZIvmDJFDfih,"40,883","40,640","0.0,0.07645","0.0,0.05723",5-kali
CH6C0B39kjMHpT0tae,"40,753,453,358,369,26","40,638,984,632,546,632,4239,640,16092,26","0.0,0.054972,0.166304,8.384086,0.00043,115.403492","0.0,0.033061,0.000025,0.028699,0.000009,0.065949,0.000059,0.120707,0.016129,0.016063",5-kali
C7N8PM3D7z6icO50Pe,"40,727,384,592,26","40,638,571,608,6871,640,16407,8552,26","0.0,0.059058,8.57641,0.00049,115.374584","0.0,0.036465,0.000013,0.065261,0.004462,0.13231,0.023233,0.006011,0.017647",5-kali
CGpNBQ3fVFK0ut05og,"40,727,343,26","40,638,497,615,8274,26","0.0,0.079024,8.580378,115.523499","0.0,0.053722,0.000015,0.069232,0.013367,0.048288",5-kali
CqUCon3pP1NeeJoyhg,"40,743",40,"0.0,0.078299",0.0,5-kali
CwTpV432TlG0FFywbd,"40,26",40,"0.0,5.960226",0.0,5-kali
CHKxIl1LYC8VftlxH8,"40,900,26","40,612","0.0,0.001747,0.083158","0.0,0.015996",5-kali
Ci67GI1mvsDtwFyzG1,"40,610,26","40,272","0.0,0.002683,0.023364","0.0,0.043882",5-kali
CF6Wzx24yIbsvcEWnd,"40,477,477","40,563,563,26","0.0,0.002505,0.000461","0.0,0.10483,0.104436,60.016664",5-kali
COh0Sp2venXflGLN4,"40,477","40,563,26","0.0,0.002912","0.0,0.124247,60.072314",5-kali
CevRgt3eDnz4wKL3O3,"40,477,477","40,563,563,26","0.0,0.002344,0.000457","0.0,0.114615,0.105249,60.993932",5-kali
CKmg0foihgKHp0uZh,"40,843","40,734,26","0.0,0.111401","0.0,0.105572,60.499534",5-kali
CrVaLY3eibz88I0Cc1,"40,477,477","40,563,563,26","0.0,0.002671,0.000557","0.0,0.122001,0.118017,60.960465",5-kali
CeRZ5C3yR2ZPgyiXie,"40,843,843,843","40,734,734,734,26","0.0,0.105609,0.006056,0.00483","0.0,0.116288,0.117439,0.118706,60.73413",5-kali
CivKLg105MaUSGeUNf,"40,843","40,734,26","0.0,0.002884","0.0,0.119077,60.731473",5-kali
CBdBpw2vI7cmv1H4D8,"40,843,843,843","40,734,734,734,26","0.0,0.104312,0.006015,0.006253","0.0,0.117909,0.115973,0.115646,60.737327",5-kali
C5QDwE48JZTwJBYOz,"40,60,40,26","40,68","0.0,0.005062,3.555066,0.047582","0.0,0.00003",5-kali
CGOzccMj2DrDdhXR3,"40,1264,999,26","40,298,298","0.0,0.00246,36.266534,0.000473","0.0,0.117034,0.123786",5-kali
CcPDQi1fQA7BljTMUl,"40,897,725,1032,855,26","40,732,39,29,3707,490,44,40,57,406,53,43,463,39,29,220,220","0.0,2.135721,12.721393,0.447746,36.484579,0.0004","0.0,0.136208,0.000935,0.000031,0.174154,0.029571,0.000046,0.000008,0.000009,0.000008,0.00001,0.000005,0.000009,0.002485,0.000038,0.133797,0.156202",5-kali
CykDi23lnqtwtcbcD5,"40,1375,1381,1381,1381","40,1622,476,1617,1616,26","0.0,0.030031,0.185916,3.741189,0.101078","0.0,0.065312,0.098728,0.062561,0.064321,60.254466",5-kali
CDaepl45bq7P1HaJre,"40,477,477","40,563,563,26","0.0,0.002215,2.849278","0.0,0.12201,0.11836,60.109388",5-kali
Ch3YKm8M995Dycqd2,"40,477,453,477,477,477,477,453","40,563,552,563,563,563,563,552,26","0.0,0.074614,6.33055,0.501404,0.151729,0.045434,0.014046,2.524253","0.0,0.11491,0.132178,0.12595,0.115243,0.120326,0.123954,0.126202,60.426516",5-kali
CKpBAa442igZxt2T77,"40,26","40,26","0.0,4.38876","0.0,0.011185",5-kali
CHFsNO1t33zODd7imd,"40,808,26","40,489,26","0.0,0.048541,0.267006","0.0,0.115537,0.01174",5-kali
CEdZOm3ZQGmtLRDcpe,"64,1184,48","64,224","0.0,0.006572,13.041269","0.0,0.167532",5-kali
CbmWQo1QDpKF6Fmep3,"40,890,843,843,999","40,734,734,734,905,26","0.0,0.100961,0.007852,0.000348,2.697839","0.0,0.105953,0.111169,0.119893,0.117141,60.956853",5-kali
Cwgb2y2aH0Dal2N4J2,"40,1793,1804,1857,26","40,8216,4565,1671,2275","0.0,0.00444,0.260394,0.30763,0.340147","0.0,0.081492,0.061885,0.289718,0.18221",5-kali
CvD5Fg3PLtM52x3Dfa,"40,26","40,26","0.0,5.492634","0.0,0.068521",5-kali
CfY8wO1KkB96emjpRc,"40,26",40,"0.0,5.682214",0.0,5-kali
C1KPyP2reQXCgHhbLd,"40,26","40,26","0.0,5.700915","0.0,0.08109",5-kali
CBFxvM3l7KW6cDEagj,"40,1247,1225,1269","40,1598,1804,1804,26","0.0,0.149558,26.799006,14.357141","0.0,0.04432,0.057205,0.087031,60.174161",5-kali
Cl2K3Y3BrQJnFrpMvg,"40,152,221,33,41,41,80","40,51,37,33,242,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,618,1413,1413,1413","0.0,0.159914,0.100862,0.0,0.036468,58.059546,20.567764","0.0,0.000025,0.000009,0.010444,0.19275,0.000028,0.000009,0.000007,0.001504,0.000032,0.000007,0.000008,0.002486,0.000027,0.000008,0.002194,0.00086,0.002968,0.000031,0.020424",5-kali
CYjXrf4rMDUTAii7bj,"40,875,1011","40,266,4246,224,26","0.0,0.037034,0.144774","0.0,0.134881,0.000058,0.130325,60.411431",5-kali
CdvV841G2Ex9woJXf3,"40,1191,433,460,992","40,266,2765,224,219,224,26","0.0,0.005715,0.119789,0.000424,0.317645","0.0,0.125592,0.000082,0.179526,0.13048,0.134241,60.407197",5-kali
CylKHS3Rsp2souK6t1,"40,470","40,520,26","0.0,0.115062","0.0,0.055811,60.441976",5-kali
ClcTqs29ILin0sYMY5,"40,26",40,"0.0,4.003485",0.0,5-kali
CPYqz81XMEXvtzT1R,"40,152,266","40,51,37,33,269,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413","0.0,0.887196,0.002756","0.0,0.000033,0.000015,0.018555,0.008393,0.000053,0.000016,0.000013,0.005366,0.000049,0.000018,0.000013,0.000022,0.000015,0.00001",5-kali
CszCs2o1ZSPcGr7H4,"40,440","40,427,26","0.0,0.004622","0.0,0.005169,10.06863",5-kali
Cw2GTx1UsnktL9MsDj,"76,736","40,1119,26","0.0,0.003538","0.0,0.00762,9.998317",5-kali
C3dIKa2XvnwrSi8THk,"40,900,636,900","40,345,29,3564,331,26","0.0,0.002913,11.479291,1.105044","0.0,0.125128,0.000628,0.145006,0.147951,60.982546",5-kali
CQe1Qh1rRl7lR9lV88,"76,491,491","40,354,380,26","0.0,0.277467,13.355341","0.0,0.05879,0.026729,64.998289",5-kali
C31LGKVW9lgkyV6Ug,"40,152,224,33,41,63","40,64,33,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,446","0.0,0.022066,0.00219,0.105116,59.012842,21.814164","0.0,0.000588,0.015676,0.003916,0.000029,0.00235,0.000032,0.000015,0.00001,0.000009,0.00001,0.00001,0.00001,0.011867,0.00003,0.000015,0.000013,0.002155,0.000029,0.000013",5-kali
CQnVPe4h2Eu3NLFI9i,"40,26",40,"0.0,4.844424",0.0,5-kali
CRj0TJeU5R6SjAAf2,"40,26",40,"0.0,5.203119",0.0,5-kali
COciIt47PoC9eGkZJ9,"40,26",40,"0.0,5.248025",0.0,5-kali
CklcwD19RB2cCFnwMi,"40,26",40,"0.0,5.203253",0.0,5-kali
Chy7nU1sM4TCfcRoh9,"40,26",40,"0.0,5.434001",0.0,5-kali
CSCsGa3ipVci1QdC1k,"40,26",40,"0.0,5.203373",0.0,5-kali
C4h52x1Y74wyk50jwi,"40,26","40,26","0.0,5.753783","0.0,0.117288",5-kali
C8uE0r3kxklLYtA5pe,"40,558","40,322,26","0.0,0.002923","0.0,0.019473,6.005566",5-kali
CrFfdf1yxVbnOCiBxa,"40,464,578","40,290,278,322,26","0.0,0.032606,0.390968","0.0,0.01068,0.000021,0.668055,6.009249",5-kali
CxKEHc3QPGgLRyMWy,"40,152,281,113,33,41,113,113,41,41,41,41,26","40,64,33,1393,1393,1393,1393,1393,1393,1393,1393,680,1393,1393,695,41,1393,1393,1393,1393","0.0,0.0052,0.062067,0.0,0.08095,58.616789,19.155602,0.068069,58.592973,58.331414,58.248749,5.697045,0.089564","0.0,0.000027,0.015545,0.017658,0.000034,0.000014,0.000013,0.000009,0.002297,0.00005,0.00002,0.00001,0.048827,0.000025,0.046683,0.024401,0.035385,0.000012,0.000018,0.000015",5-kali
Cux1rf3ywOLupEdAPg,"40,152,286,113,33,122,41,113,113,122,41,41,41,41,26","40,64,33,1393,1393,1393,1393,1393,481,1393,1393,1393,1393,1393,1393,960,1393,1393,286,41","0.0,0.012191,0.062245,0.0,0.079466,0.393494,58.197765,19.153327,0.064891,0.0,58.62468,58.331401,58.248794,5.697047,0.08969","0.0,0.00002,0.016993,0.020129,0.000013,0.000009,0.000014,0.00151,0.000029,0.000012,0.00001,0.000012,0.047244,0.000013,0.052276,0.000045,0.019984,0.000027,0.000011,0.03349",5-kali
CLwLv64fbIALQ68P3k,"40,152,287,33,41,149,41,41,41,41,26","40,64,33,101,41,101,41,41,41","0.0,0.285111,0.002702,0.105781,58.8949,21.145955,58.679748,58.31602,58.235735,5.683568,0.089413","0.0,0.00003,0.006548,0.013759,0.013803,0.038558,0.015304,0.01316,0.01388",5-kali
CyARyc1yqmGOGj96V1,"40,26","40,26","0.0,5.844349","0.0,0.017716",5-kali
CTO5Gp2ADarE5JH3xd,"40,152,225,33,91","40,54,1784","0.0,0.26387,0.002913,0.097211,0.768596","0.0,0.008067,0.020596",5-kali
CxCGJa2NHZvJbuHUI2,"40,152,208,33,41,73,41,41,41,41,26","40,64,33,7542,33,41,7542,33,41,41,41","0.0,0.831056,0.00261,0.118177,58.871095,16.933283,58.571794,58.336025,58.195401,5.683037,0.035353","0.0,0.00068,0.016166,0.016418,0.000012,0.032665,0.33702,0.0,0.019079,0.029656,0.013485",5-kali
CEPY6weNN3YWUOzrd,"40,152,215,33,41,105,41,290,41,110,41,41,74,41,101,41,110","40,51,37,33,350,1281,41,277,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413","0.0,0.260686,0.031653,0.053678,0.012865,4.490418,0.08763,8.336631,1.294132,0.541696,0.90035,58.127891,3.725309,0.229266,6.157884,0.141127,0.189617","0.0,0.000034,0.000008,0.002279,0.049688,0.000051,0.000016,0.003871,0.001394,0.000914,0.000017,0.001216,0.000022,0.000015,0.00001,0.001099,0.000022,0.000012,0.004055,0.000905",5-kali
Ct9nyQ3dSsm4lS9JYk,"40,60,488,36,482,36,36,36,40,26","40,68,1251,32,36,1245,32,36,36,36","0.0,0.779826,0.002847,58.364405,19.98673,58.853673,58.451549,58.115981,4.68478,0.072251","0.0,0.00004,0.015425,0.000018,0.006163,0.029635,0.000954,0.004836,0.00751,0.011351",5-kali
C4QBLc1COpg64zYWBj,"40,152,217,33,101,84,184,41,84,140,85,84,41,41,41,41,26","40,64,33,1393,1393,1393,1393,1393,159,1393,702,760,1393,226,41,1393,1393,1393,1393,1393","0.0,0.279997,0.006606,0.10346,1.360811,0.123317,0.0,58.252395,20.464482,1.728906,0.179753,0.070286,58.274707,58.457247,58.123315,5.698181,0.071204","0.0,0.000035,0.005333,0.012544,0.000021,0.000011,0.000853,0.000027,0.00003,0.034752,0.000009,0.123858,0.00004,0.000011,0.014399,0.146017,0.000036,0.000013,0.000011,0.000012",5-kali
ClBU5k1gOz2czggcR8,"40,152,202,33,160,153,373,41,70,121,153,374,41,41,41,41,26","40,64,33,1393,1393,1393,99,154,154,154,41,1393,1393,1393,99,154,154,154,41,41","0.0,0.282656,0.002535,0.105907,2.901756,0.001177,0.045095,58.872689,18.473532,2.360191,0.033846,0.359381,58.435523,58.446434,58.110738,5.696812,0.055528","0.0,0.000548,0.006592,0.013649,0.000044,0.000015,0.000012,0.017673,0.000014,0.059025,0.014408,0.14941,0.000071,0.000019,0.000012,0.013727,0.023176,0.0144,0.010192,0.012685",5-kali
CATfQp37lVwgZQ1Jwc,"40,152,219,33,164,82,41,41,41,41,26","40,64,33,355,33,354,33,355,33,41,41,41","0.0,0.649391,0.020481,0.061738,20.603976,55.619116,58.288221,58.426353,58.109271,5.680437,0.055571","0.0,0.000695,0.026254,0.02062,0.000049,0.015786,0.000037,0.036254,0.00004,0.029722,0.014243,0.015945",5-kali
Cz5INz1EsVhdsUuuG5,"40,800,26","40,276,59","0.0,0.002603,0.021943","0.0,0.027651,0.0",5-kali
CVO2Yn4D4by5jLV9yk,"40,152,214,33,141,37,91,90,88,88,142,41,81","40,64,33,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,659,1393,1393,1393,1393,1393","0.0,0.278359,0.008372,0.076297,1.853301,0.143394,0.0,2.881514,0.644701,0.267033,0.061543,59.047864,15.474222","0.0,0.000026,0.001854,0.018687,0.000042,0.000016,0.000011,0.000012,0.000014,0.00001,0.000009,0.001836,0.000012,0.000013,0.015628,0.00003,0.00194,0.004093,0.000089,0.000011",5-kali
CBvr6D3axZN21x4nZh,"40,152,255,83,82,78,78,80,79,89,78,33,84,91,98,81,118,41,81,83","40,64,33,1393,1078,1393,233,1393,1393,1393,247,1393,1393,1393,1393,1393,1393,1393,120,1393","0.0,0.015685,0.055547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082673,0.41052,0.002878,0.0,0.0,1.920151,58.303072,17.22778,0.133051","0.0,0.00003,0.017528,0.009359,0.001078,0.000021,0.000011,0.001591,0.00003,0.000015,0.000012,0.000007,0.052031,0.000025,0.038524,0.000042,0.000015,0.000019,0.0,0.000013",5-kali
CZDKOX16QMiRSnzzcf,"40,152,231,33,78,41,41,41,41,26","40,64,33,1393,1393,1393,295,33,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,845","0.0,0.541545,0.01581,0.0444,0.973427,59.003439,58.456035,58.124838,5.695556,0.024786","0.0,0.000688,0.00019,0.055592,0.000036,0.000011,0.000009,0.001519,0.0308,0.001484,0.00005,0.000014,0.001272,0.000057,0.000021,0.003707,0.000045,0.003044,0.024215,0.000801",5-kali
CEdDqQiZskllgO7e9,"40,357",40,"0.0,0.017196",0.0,5-kali
CRbRsx249ajzpkDEG1,"40,1979,26","40,2438,26","0.0,0.348305,115.896656","0.0,0.045856,0.019961",5-kali
CVSxb34gstuWZszaBg,"40,26","40,26","0.0,5.835317","0.0,0.031473",5-kali
ComWWq30GAHJSMZl9c,"40,152,294,33,143,169,156,154,142","40,64,33,1393,1393,1393,331","0.0,0.794627,0.003769,0.0,0.010721,0.009413,0.000036,0.0,0.0","0.0,0.000878,0.012519,0.001858,0.000014,0.000008,0.000013",5-kali
CMJ6y11QUfZ7G0KCV3,"40,152,33,41,26","40,64,33","0.0,0.002969,0.030644,0.009595,0.030411","0.0,0.000023,0.009561",5-kali
C58Zqr1MvdprZq8j01,"40,152,702,33,33,566,33","40,64,33,37,145,37","0.0,0.016745,0.0073,0.034641,0.036956,42.096943,0.003221","0.0,0.000045,0.001435,0.009445,0.192914,0.003515",5-kali
CMnQqqzykhJ59zW85,"40,1817","40,1663,26","0.0,0.004997","0.0,0.137048,19.938446",5-kali
CnGUdy4U7S1MglziCk,"40,1831","40,1663,26","0.0,0.017142","0.0,0.143888,19.942307",5-kali
CRJhXU3oyyQKBs3j6,"40,1052,964","40,415,415,26","0.0,0.089326,0.135938","0.0,0.143032,0.109076,19.994929",5-kali
CeBFJk45QsETlUjrC8,"40,1800","40,1628,26","0.0,0.010763","0.0,0.142449,19.952455",5-kali
CVnoMH2y3v3rsYdnsl,"40,898",,"0.0,0.086777",,5-kali
CPQxfe23cCfnCwH7D2,"40,782","40,411,26","0.0,0.079779","0.0,0.096928,19.991507",5-kali
CW0XW43AAV566vQx14,"40,152,214","40,51,37,33,287,1413","0.0,0.83357,0.00467","0.0,0.002325,0.000036,0.008805,0.033136,0.000027",5-kali
CAs10S1dAG4wLJ6Nq4,"40,152,431,33,41,168,41,41,87,41,87,41,143","40,51,37,33,280,394,251,41,92,465,58,41,41,92,396,41,92,367,140,41","0.0,0.083653,0.009183,0.077608,0.00949,13.943652,0.080716,58.83366,7.469554,0.000236,8.447418,0.103028,9.160555","0.0,0.000638,0.000029,0.002078,0.04026,0.00002,0.000014,0.000012,0.035337,0.000708,0.000028,0.00001,0.010491,0.179077,0.001246,0.002002,0.039618,0.000042,0.000016,0.000013",5-kali
CanCRGiwWEKPxtPOk,"40,152,33,41,26","40,64,33","0.0,0.025729,0.063693,0.773974,0.09115","0.0,0.000006,0.002781",5-kali
CVXSvl33MknDJkOdf4,"40,152,224,33,41,1312,41,41,80","40,51,37,33,287,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413","0.0,0.032833,0.011306,0.09366,0.021855,2.262176,0.313365,58.323374,13.971281","0.0,0.00064,0.000012,0.001154,0.008542,0.001332,0.001124,0.000015,0.000017,0.001186,0.000027,0.000007,0.000011,0.001387,0.000032,0.000015,0.000011,0.000009,0.001417,0.00487",5-kali
ChmP462aZB0MbnShE,"40,1163,26","40,276,59","0.0,0.002867,0.048262","0.0,0.027272,0.0",5-kali
CpLrhx3Q9R4cMMbz37,"40,152,213,33,79","40,64,33,1393,1393,1393,391,33,1393,1393,1393,1393,1393,1393","0.0,0.491037,0.00802,0.021393,0.422201","0.0,0.000034,0.004985,0.007442,0.000052,0.000011,0.000009,0.000007,0.049438,0.000025,0.000033,0.000008,0.000013,0.000005",5-kali
CLNaHb2kvfqp3EMhcf,"40,26","40,26","0.0,5.136515","0.0,0.017714",5-kali
Co02XA1UlEEOzL2iW5,"40,26","40,26","0.0,5.528948","0.0,0.027966",5-kali
CENkS11kDVXmfmLnzj,"40,152,33,41,26","40,51,37,33","0.0,0.081592,0.092264,0.196939,0.056459","0.0,0.000023,0.000006,0.010648",5-kali
CzFOz04pyt2gfuyjik,"40,152,269,33,41,26","40,64,33,1393,1393,1393,342,1393,1393,1391,875,33","0.0,0.01873,0.0,0.052738,2.096263,0.055052","0.0,0.021879,0.0241,0.00164,0.000022,0.000011,0.000013,0.000012,0.000009,0.000013,0.0,0.0",5-kali
CjKFUadxG5QwQOWkc,"40,152,264,33,41,26","40,64,33,1393,1393,1220,1393,1393,1391,1393,1393,1391,1393,417,33","0.0,0.009067,0.0,0.00021,2.076738,0.055149","0.0,0.120971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008691,0.000023,0.0",5-kali
C7oG8537nAXUG1xZn5,"48,1584","48,3480,56,32","0.0,0.007947","0.0,0.110978,0.00001,0.000004",5-kali
Cvmetj3pZXk5vWVMC,"40,334,415,26","40,6953,700,26","0.0,0.00289,5.028976,116.327344","0.0,0.016909,0.047153,0.018341",5-kali
Ci0gPH3nBQuWNpZnlf,"40,377,366,350,414,26","40,2716,16408,8618,2403,2351,948,26","0.0,0.118286,0.00036,0.00757,5.032746,116.327526","0.0,0.019636,0.027578,0.005048,0.018168,0.015729,0.047215,0.018249",5-kali
CzzROAxdvJYyXDhJ5,"40,408,26","40,550","0.0,0.119746,0.025838","0.0,0.031344",5-kali
CE8FORRaxhUfRnDYe,"40,327,26","40,16408,10688,16408,12144,8168,26","0.0,0.020155,115.755521","0.0,0.026992,0.020349,0.007955,0.003003,0.001059,0.011627",5-kali
Cor5Jn1ykn3ibrj2cf,"40,26",40,"0.0,5.74208",0.0,5-kali
C1MrGhMsjpMd4S4Bh,"40,26","40,26","0.0,5.636108","0.0,0.020233",5-kali
C3s2Nm2jIM5yfEINpf,"40,26","40,211,26","0.0,0.102035","0.0,0.016907,0.000656",5-kali
CZSNgt2hIdRjy8kTS7,"40,589","40,650,26","0.0,0.101303","0.0,0.088327,0.000032",5-kali
CG6APYQikyWrhNIj6,"40,661",40,"0.0,0.01334",0.0,5-kali
CogHWBzCgPqhM4Mz5,"40,469","40,650,26","0.0,0.11777","0.0,0.137092,0.000032",5-kali
CWJhO72g1JkgYhfYI9,"40,469","40,650,26","0.0,0.117605","0.0,0.141248,0.000684",5-kali
C9bp3P1fMx5RZScfWa,"40,459","40,1737,14360","0.0,0.006239","0.0,0.043633,0.009322",5-kali
ClzknH328g3vr1xqse,"40,423,418,26","40,386,387","0.0,0.059584,0.041597,116.733404","0.0,0.075178,0.13588",5-kali
CJENVj2cO7HGBoSsP8,"64,48",64,"0.0,5.288483",0.0,5-kali
CsjcJQ9LkvGvgEM39,"40,423","40,293,26","0.0,0.230167","0.0,0.124716,0.001051",5-kali
CwQENs42rTr2lZg0X4,"40,152,33,41,26","40,64,33","0.0,0.239578,0.034007,0.555958,0.338138","0.0,0.008795,0.009728",5-kali
CMGq9F3xdJxVvPKOwa,"48,1664","48,480,56,32","0.0,0.041315","0.0,0.031526,0.000007,0.000004",5-kali
CfEp9m2t1qsa4lwhoa,"40,152,251,33","40,64,360,16408,16408,79","0.0,0.003145,0.0,0.031154","0.0,0.000021,0.000008,0.013264,0.013381,0.0",5-kali
CCyyTCSRFUE8XscG1,"40,1244,26","40,276,59","0.0,0.008873,0.18716","0.0,0.041342,0.0",5-kali
C9iVfkmejuKtnidx3,"64,48",64,"0.0,5.825864",0.0,5-kali
ClR0HD3yf9obDnrzMb,"40,152,33,41,26","40,51,37,33","0.0,0.014538,0.042499,0.480863,0.231867","0.0,0.00505,0.000044,0.023072",5-kali
CZ9Tkk4ePccHmIQXOk,"48,1640","48,480,56,32","0.0,0.159042","0.0,0.032798,0.000642,0.000029",5-kali
CHgA0f1hDt8acfOvv8,"48,1648,32","48,704,32","0.0,0.136772,0.021176","0.0,0.029915,0.030039",5-kali
CBuSZLpQ7LSJhRGN,"40,26","40,211,26","0.0,5.640215","0.0,0.109279,0.000035",5-kali
CmdO3LniC38tCTyp9,"48,1648,32","48,704,32","0.0,0.05837,0.048939","0.0,0.038407,0.015871",5-kali
CAB9Oo1xtdNMJOwSKi,"40,26",40,"0.0,5.213174",0.0,5-kali
C3nTh6UeFjodPrjK1,64,64,0.0,0.0,5-kali
CEdLR828VatC1K76gj,"40,26","40,26","0.0,5.669936","0.0,0.040672",5-kali
COTefYo8Ze1mkgWsa,"40,26","40,211,26","0.0,5.899966","0.0,0.102644,0.00004",5-kali
COTX2o311uvChOcC0e,"40,152,33,41,26","40,51,37,33","0.0,0.018924,0.098402,0.439337,0.095744","0.0,0.00173,0.000035,0.006944",5-kali
CHyXJWIzjVDc0slIe,"64,576","64,288,48","0.0,0.728959","0.0,0.141344,5.002699",5-kali
Cecbyt16dxX8jWTeK7,"40,152,205,33","40,64,33,16408,8553,16408,8243","0.0,1.115306,0.128463,0.0","0.0,0.000043,0.02518,0.185374,0.004888,0.003653,0.032144",5-kali
Cwcz1InibwC9zvis,"96,1312","64,512,48","0.0,1.436739","0.0,0.027504,4.996287",5-kali
CaXiT03Dl9lq3KqkR3,"40,152,33,41","40,76,33,41,26","0.0,0.059427,0.284035,0.709833","0.0,0.000042,0.061418,0.131217,0.000008",5-kali
CcpxdiY2QDg052b69,"48,1720","48,952,32","0.0,0.127413","0.0,0.081499,0.077599",5-kali
CknM8IdcpCJ9vCQUk,"76,449","40,554,26","0.0,0.21971","0.0,0.032251,4.998294",5-kali
C33paZ3mh10Xc99CG2,"40,26","40,26","0.0,5.891664","0.0,0.037474",5-kali
Cc9EqH3v6Lk4fIeyDi,"40,471","40,170,67,26","0.0,0.214602","0.0,0.042602,0.000683,5.831957",5-kali
Cqllxo39JsusIlFTPh,"76,2197","40,790,26","0.0,0.628058","0.0,0.048397,0.997949",5-kali
CUf3RL23B8lrRfoV4k,"40,152,33,41,26","40,51,37,33","0.0,0.133378,0.148065,0.091594,0.058857","0.0,0.004089,0.000043,0.006811",5-kali
CKbg6d4lJ7Tr9ZGIni,"64,48",64,"0.0,5.049505",0.0,5-kali
CtaI1d25GH6I780c22,"64,528","64,464,48","0.0,0.248612","0.0,0.301365,1.996028",5-kali
CrbZ5t2lubUN0kBP0i,"40,26",40,"0.0,5.168231",0.0,5-kali
CmT5p62gJw86AHu2R,"40,26",40,"0.0,5.263442",0.0,5-kali
CtvHj9VGk49ZAYgn7,"40,152,33,41,26","40,51,37,33","0.0,0.051261,0.108767,0.581094,0.035655","0.0,0.017605,0.000667,0.00347",5-kali
C4hX8Q2XikAxZQ5iAj,"40,26",40,"0.0,5.168449",0.0,5-kali
C17cpU2UT5jtptLt78,"64,432,432,432,48","64,5200,5200,5200","0.0,0.380901,12.091887,3.677623,115.773419","0.0,0.17399,0.109894,0.112898",5-kali
CgTuvl4RmEOESdc457,"64,400","64,14736,10272,5888,5056,48","0.0,0.152179","0.0,0.092439,0.004474,0.001249,0.003009,0.0",5-kali
